track,seed,strategy,n_labels,macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso
a,0,uncertainty,123,0.578615490726175,0.8022312789579394,0.5787894045278033,0.8993790598214126,0.2033898305084746,0.7350563709848968,0.612385584619509,0.7907717800012746,0.9198167017923781,0.46616075576893296,0.2278697886921759,0.35270954434652163
a,0,uncertainty,138,0.595860749356451,0.8158640194911497,0.5902638315258075,0.8981181763318155,0.22171428571428572,0.7886672151378034,0.6308055428658443,0.7913804945054945,0.9356135100470286,0.5372913897504061,0.20397428404441847,0.3551818458109614
a,0,uncertainty,153,0.6218972882904353,0.824813568088795,0.6084016840603569,0.8928469241773963,0.28970099667774085,0.8124811576725958,0.6343471810089021,0.7910733725234051,0.945511996878242,0.5502296211251435,0.2420937840785169,0.4387905604719764
a,0,uncertainty,168,0.6496820133473339,0.8373747240762983,0.6479668260792967,0.8996094814276633,0.28864656831302116,0.8658316728342348,0.640317100792752,0.7964605714795168,0.9476293594711648,0.6448048048048048,0.2337363270005757,0.5301022340022719
a,0,uncertainty,183,0.6630828730382028,0.8518501932822243,0.657730241733399,0.9226606787896635,0.28938906752411575,0.8541832669322709,0.6551007763239421,0.8032573582196698,0.9630515658111608,0.6853306308588801,0.1729123635290646,0.6218601493550577
a,0,uncertainty,198,0.6583985972752044,0.8563196595411723,0.649283355512651,0.9354954005906808,0.30526315789473685,0.8521464117948002,0.6736631684157921,0.8120236129645128,0.9667311340052813,0.6365670659470843,0.1503030303030303,0.5933943935609215
a,0,uncertainty,213,0.6486610195428751,0.8520210030131132,0.6397503260430343,0.9561373159574059,0.29506008010680906,0.8134819145049325,0.6436109634803735,0.8038547266290809,0.9675952245594087,0.5498111733298606,0.22971346014928967,0.5786843171687154
a,0,uncertainty,228,0.6637062414237345,0.8580712303261439,0.6601531510166472,0.9545533025111747,0.29733333333333334,0.7999067816359823,0.6689283870491924,0.81094098672146,0.9692818635983027,0.576187875477881,0.25766076823478634,0.638562874251497
a,0,uncertainty,243,0.6910206177790372,0.8703816211900425,0.6753633493319804,0.9517249253134931,0.3113685734974656,0.8207118515713745,0.699430515494416,0.8339073777504772,0.9706474039280267,0.6446700507614214,0.34145325838017904,0.6452716033144811
a,0,uncertainty,258,0.7314823756334673,0.879252538164662,0.7203098891750651,0.953698614559445,0.29750778816199375,0.8673419694165774,0.6934075570976475,0.8314433651418546,0.9676108770006991,0.6374325632867617,0.6626896199079598,0.672209026128266
a,0,uncertainty,273,0.732475825879299,0.8818885587542254,0.7174103209271249,0.9560865661948694,0.2973372781065089,0.8604594449592743,0.6852394143252869,0.8375654808238487,0.9729324716680715,0.6504042375243937,0.6360532604984637,0.6962042788129744
a,0,uncertainty,288,0.7230255429227233,0.8817427447378344,0.7074476221463115,0.9541976013706454,0.2737169517884914,0.8431995379728559,0.7098382952999849,0.8431867728636491,0.9717181195458384,0.6922331441229406,0.5294748124330118,0.6896646509070918
